time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip,norad_id,distance_km,radius_km
240000,SAT_62474,STARLINK-11502 [DTC],SAT,-1216228.62,5556187.58,3595698.03,356.99,-1,10.0.3.254,62474,481.86,6729.002660364999
240000,SAT_53996,STARLINK-5131,SAT,-1416860.53,5810615.74,3467848.72,540.78,-1,10.0.3.191,53996,541.97,6913.517468280042
240000,SAT_64928,STARLINK-34248,SAT,-1589756.46,5850578.97,3188085.69,476.37,-1,10.0.3.158,64928,547.98,6849.853301575207
240000,SAT_48386,STARLINK-2606,SAT,-1714762.57,5724364.32,3386764.82,495.77,-1,10.0.3.191,48386,564.45,6868.692268951326
240000,SAT_56557,STARLINK-6265,SAT,-1625903.6,5823448.04,3364985.28,546.42,-1,10.0.3.202,56557,575.9,6919.482316307303
240000,SAT_47643,STARLINK-2022,SAT,-1552960.1,5311987.39,3728017.34,301.42,-1,10.0.3.213,47643,599.9,6672.856089490593
240000,SAT_60445,STARLINK-32228,SAT,-1347721.28,5573163.29,3745235.54,476.88,-1,10.0.3.10,60445,611.45,6848.597736445583
240000,SAT_57931,STARLINK-30488,SAT,-1230754.23,5946140.89,3345241.29,559.53,-1,10.0.3.46,57931,616.67,6932.675295058449
240000,SAT_44768,STARLINK-1063,SAT,-1569204.35,5500570.99,3769080.97,478.51,-1,10.0.3.143,44768,656.05,6850.157287720089
240000,SAT_49444,STARLINK-3126,SAT,-1118867.92,5971796.54,3299664.35,540.65,-1,10.0.3.229,49444,658.3,6913.899345537367
241000,SAT_62474,STARLINK-11502 [DTC],SAT,-1222772.57,5556866.32,3592436.19,356.99,-1,10.0.3.254,62474,481.86,6729.006898162348
241000,SAT_53996,STARLINK-5131,SAT,-1422196.88,5812149.14,3463107.3,540.77,-1,10.0.3.191,53996,541.97,6913.525422127104
241000,SAT_64928,STARLINK-34248,SAT,-1593630.12,5846807.37,3193048.92,476.37,-1,10.0.3.158,64928,547.98,6849.844873190247
241000,SAT_48386,STARLINK-2606,SAT,-1718596.46,5720363.85,3391559.39,495.78,-1,10.0.3.191,48386,564.45,6868.683386545673
241000,SAT_56557,STARLINK-6265,SAT,-1632143.86,5823804.55,3361354.9,546.41,-1,10.0.3.202,56557,575.9,6919.486959312114
241000,SAT_47643,STARLINK-2022,SAT,-1557118.64,5307661.87,3732423.65,301.42,-1,10.0.3.213,47643,599.9,6672.846415763416
241000,SAT_60445,STARLINK-32228,SAT,-1353312.72,5574811.46,3740777.77,476.87,-1,10.0.3.10,60445,611.45,6848.605438860331
241000,SAT_57931,STARLINK-30488,SAT,-1236113.08,5942966.44,3348893.97,559.54,-1,10.0.3.46,57931,616.67,6932.670226962748
241000,SAT_44768,STARLINK-1063,SAT,-1574876.52,5501996.21,3764647.54,478.51,-1,10.0.3.143,44768,656.05,6850.1656511744095
241000,SAT_49444,STARLINK-3126,SAT,-1124008.5,5973537.16,3294779.97,540.64,-1,10.0.3.229,49444,658.3,6913.907459655959
242000,SAT_62474,STARLINK-11502 [DTC],SAT,-1229314.84,5557538.78,3589169.65,356.98,-1,10.0.3.254,62474,481.86,6729.011149012107
242000,SAT_53996,STARLINK-5131,SAT,-1427531.31,5813676.35,3458361.69,540.77,-1,10.0.3.191,53996,541.97,6913.533389117268
242000,SAT_64928,STARLINK-34248,SAT,-1597502.36,5843029.11,3198008.18,476.38,-1,10.0.3.158,64928,547.98,6849.836442562689
242000,SAT_48386,STARLINK-2606,SAT,-1722428.83,5716356.95,3396349.77,495.78,-1,10.0.3.191,48386,564.45,6868.674516557581
242000,SAT_56557,STARLINK-6265,SAT,-1638382.1,5824155.0,3357720.45,546.41,-1,10.0.3.202,56557,575.9,6919.491599096975
242000,SAT_47643,STARLINK-2022,SAT,-1561275.73,5303329.86,3736824.95,301.43,-1,10.0.3.213,47643,599.9,6672.836744293776
242000,SAT_60445,STARLINK-32228,SAT,-1358902.24,5576453.57,3736315.35,476.86,-1,10.0.3.10,60445,611.45,6848.613152375333
242000,SAT_57931,STARLINK-30488,SAT,-1241470.93,5939785.69,3352542.63,559.55,-1,10.0.3.46,57931,616.67,6932.665158446004
242000,SAT_44768,STARLINK-1063,SAT,-1580546.55,5503415.47,3760209.44,478.5,-1,10.0.3.143,44768,656.05,6850.17403171754
242000,SAT_49444,STARLINK-3126,SAT,-1129147.48,5975271.36,3289891.6,540.64,-1,10.0.3.229,49444,658.3,6913.915576355932
243000,SAT_62474,STARLINK-11502 [DTC],SAT,-1235855.4,5558204.96,3585898.4,356.97,-1,10.0.3.254,62474,481.86,6729.015402137249
243000,SAT_53996,STARLINK-5131,SAT,-1432863.79,5815197.35,3453611.91,540.76,-1,10.0.3.191,53996,541.97,6913.541356282902
243000,SAT_64928,STARLINK-34248,SAT,-1601373.18,5839244.2,3202963.47,476.38,-1,10.0.3.158,64928,547.98,6849.8280182068365
243000,SAT_48386,STARLINK-2606,SAT,-1726259.67,5712343.6,3401135.97,495.79,-1,10.0.3.191,48386,564.45,6868.665644734595
243000,SAT_56557,STARLINK-6265,SAT,-1644618.34,5824499.38,3354081.96,546.4,-1,10.0.3.202,56557,575.9,6919.49624656898
243000,SAT_47643,STARLINK-2022,SAT,-1565431.37,5298991.38,3741221.22,301.43,-1,10.0.3.213,47643,599.9,6672.827079767066
243000,SAT_60445,STARLINK-32228,SAT,-1364489.84,5578089.6,3731848.28,476.85,-1,10.0.3.10,60445,611.45,6848.620860730308
243000,SAT_57931,STARLINK-30488,SAT,-1246827.76,5936598.66,3356187.27,559.55,-1,10.0.3.46,57931,616.67,6932.660103043454
243000,SAT_44768,STARLINK-1063,SAT,-1586214.42,5504828.76,3755766.67,478.49,-1,10.0.3.143,44768,656.05,6850.18241674059
243000,SAT_49444,STARLINK-3126,SAT,-1134284.85,5976999.14,3284999.25,540.63,-1,10.0.3.229,49444,658.3,6913.9236988124785
244000,SAT_62474,STARLINK-11502 [DTC],SAT,-1242394.26,5558864.85,3582622.45,356.96,-1,10.0.3.254,62474,481.86,6729.019656464861
244000,SAT_53996,STARLINK-5131,SAT,-1438194.34,5816712.15,3448857.94,540.75,-1,10.0.3.191,53996,541.97,6913.549326204789
244000,SAT_64928,STARLINK-34248,SAT,-1605242.57,5835452.65,3207914.77,476.39,-1,10.0.3.158,64928,547.98,6849.819596932199
244000,SAT_48386,STARLINK-2606,SAT,-1730088.99,5708323.82,3405917.97,495.8,-1,10.0.3.191,48386,564.45,6868.656780307744
244000,SAT_56557,STARLINK-6265,SAT,-1650852.55,5824837.7,3350439.43,546.39,-1,10.0.3.202,56557,575.9,6919.500903047959
244000,SAT_47643,STARLINK-2022,SAT,-1569585.55,5294646.44,3745612.46,301.44,-1,10.0.3.213,47643,599.9,6672.817427734759
244000,SAT_60445,STARLINK-32228,SAT,-1370075.52,5579719.56,3727376.57,476.85,-1,10.0.3.10,60445,611.45,6848.6285775573215
244000,SAT_57931,STARLINK-30488,SAT,-1252183.57,5933405.33,3359827.89,559.56,-1,10.0.3.46,57931,616.67,6932.655043594208
244000,SAT_44768,STARLINK-1063,SAT,-1591880.12,5506236.09,3751319.22,478.49,-1,10.0.3.143,44768,656.05,6850.190806511239
244000,SAT_49444,STARLINK-3126,SAT,-1139420.61,5978720.49,3280102.94,540.62,-1,10.0.3.229,49444,658.3,6913.931827913497
245000,SAT_62474,STARLINK-11502 [DTC],SAT,-1248931.4,5559518.46,3579341.8,356.96,-1,10.0.3.254,62474,481.86,6729.0239166029105
245000,SAT_53996,STARLINK-5131,SAT,-1443522.94,5818220.74,3444099.81,540.75,-1,10.0.3.191,53996,541.97,6913.557301340204
245000,SAT_64928,STARLINK-34248,SAT,-1609110.54,5831654.46,3212862.08,476.4,-1,10.0.3.158,64928,547.98,6849.811181038416
245000,SAT_48386,STARLINK-2606,SAT,-1733916.78,5704297.6,3410695.78,495.8,-1,10.0.3.191,48386,564.45,6868.647917388191
245000,SAT_56557,STARLINK-6265,SAT,-1657084.74,5825169.95,3346792.85,546.39,-1,10.0.3.202,56557,575.9,6919.505557677875
245000,SAT_47643,STARLINK-2022,SAT,-1573738.27,5290295.03,3749998.66,301.45,-1,10.0.3.213,47643,599.9,6672.8077746108565
245000,SAT_60445,STARLINK-32228,SAT,-1375659.27,5581343.45,3722900.23,476.84,-1,10.0.3.10,60445,611.45,6848.636306340766
245000,SAT_57931,STARLINK-30488,SAT,-1257538.35,5930205.72,3363464.47,559.56,-1,10.0.3.46,57931,616.67,6932.649985697664
245000,SAT_44768,STARLINK-1063,SAT,-1597543.65,5507637.45,3746867.12,478.48,-1,10.0.3.143,44768,656.05,6850.199209456242
245000,SAT_49444,STARLINK-3126,SAT,-1144554.75,5980435.41,3275202.65,540.62,-1,10.0.3.229,49444,658.3,6913.939952552123
246000,SAT_62474,STARLINK-11502 [DTC],SAT,-1255466.82,5560165.78,3576056.45,356.95,-1,10.0.3.254,62474,481.86,6729.028174319864
246000,SAT_53996,STARLINK-5131,SAT,-1448849.58,5819723.13,3439337.51,540.74,-1,10.0.3.191,53996,541.97,6913.565283051588
246000,SAT_64928,STARLINK-34248,SAT,-1612977.07,5827849.63,3217805.4,476.4,-1,10.0.3.158,64928,547.98,6849.802765810566
246000,SAT_48386,STARLINK-2606,SAT,-1737743.03,5700264.97,3415469.38,495.81,-1,10.0.3.191,48386,564.45,6868.639068421071
246000,SAT_56557,STARLINK-6265,SAT,-1663314.9,5825496.13,3343142.24,546.38,-1,10.0.3.202,56557,575.9,6919.510217788482
246000,SAT_47643,STARLINK-2022,SAT,-1577889.52,5285937.16,3754379.83,301.45,-1,10.0.3.213,47643,599.9,6672.798131571607
246000,SAT_60445,STARLINK-32228,SAT,-1381241.09,5582961.26,3718419.26,476.83,-1,10.0.3.10,60445,611.45,6848.6440389688905
246000,SAT_57931,STARLINK-30488,SAT,-1262892.11,5926999.84,3367097.03,559.57,-1,10.0.3.46,57931,616.67,6932.644949389453
246000,SAT_44768,STARLINK-1063,SAT,-1603205.02,5509032.84,3742410.36,478.47,-1,10.0.3.143,44768,656.05,6850.207622472985
