time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip,norad_id,distance_km,radius_km
540000,SAT_64914,STARLINK-34571,SAT,-1581519.76,5777878.81,3320801.0,476.2,-1,10.0.3.144,64914,503.04,6849.2924872513995
540000,SAT_60442,STARLINK-32252,SAT,-1384505.78,5642899.38,3625850.34,476.67,-1,10.0.3.7,60442,535.73,6848.792620289792
540000,SAT_67347,STARLINK-36420,SAT,-1690860.58,5644064.06,3508783.44,485.03,-1,10.0.3.27,67347,563.4,6857.552759053324
540000,SAT_67325,STARLINK-36473,SAT,-1616054.51,5597532.32,3614843.68,484.29,-1,10.0.3.5,67325,573.83,6856.463744786511
540000,SAT_57932,STARLINK-30471,SAT,-1166614.47,5865064.26,3421016.32,516.52,-1,10.0.3.47,57932,585.27,6889.362870197002
540000,SAT_46681,STARLINK-1775,SAT,-1626316.97,5829464.98,2912019.37,342.1,-1,10.0.3.16,46681,605.42,6716.206194810548
540000,SAT_53994,STARLINK-5125,SAT,-1186337.86,5809820.42,3554198.54,540.84,-1,10.0.3.189,53994,606.93,6913.301533453931
540000,SAT_63588,STARLINK-33651,SAT,-1032173.24,5819343.86,3475549.88,483.73,-1,10.0.3.93,63588,627.03,6856.354098692673
540000,SAT_64130,STARLINK-11735 [DTC],SAT,-1628312.26,5851517.26,2898159.65,355.7,-1,10.0.3.125,64130,629.33,6729.857681781416
540000,SAT_57928,STARLINK-30448,SAT,-1176305.27,5931887.47,3390452.94,559.97,-1,10.0.3.43,57928,629.55,6932.975853363937
541000,SAT_64914,STARLINK-34571,SAT,-1585430.24,5774004.33,3325655.06,476.21,-1,10.0.3.144,64914,503.04,6849.284387939284
541000,SAT_60442,STARLINK-32252,SAT,-1390014.45,5644494.64,3621271.43,476.66,-1,10.0.3.7,60442,535.73,6848.8003826897875
541000,SAT_67347,STARLINK-36420,SAT,-1697255.98,5644286.59,3505345.34,485.03,-1,10.0.3.27,67347,563.4,6857.557504269235
541000,SAT_67325,STARLINK-36473,SAT,-1621384.4,5593855.49,3618138.55,484.3,-1,10.0.3.5,67325,573.83,6856.459230722706
541000,SAT_57932,STARLINK-30471,SAT,-1172077.04,5861895.07,3424569.32,516.52,-1,10.0.3.47,57932,585.27,6889.357983649183
541000,SAT_46681,STARLINK-1775,SAT,-1631514.4,5830604.15,2906846.32,342.1,-1,10.0.3.16,46681,605.42,6716.214671934044
541000,SAT_53994,STARLINK-5125,SAT,-1191669.69,5811589.52,3549534.92,540.83,-1,10.0.3.189,53994,606.93,6913.309449701925
541000,SAT_63588,STARLINK-33651,SAT,-1037763.05,5816266.75,3479025.35,483.74,-1,10.0.3.93,63588,627.03,6856.3494981690865
541000,SAT_64130,STARLINK-11735 [DTC],SAT,-1633373.22,5848083.45,2902227.53,355.71,-1,10.0.3.125,64130,629.33,6729.852357211632
541000,SAT_57928,STARLINK-30448,SAT,-1181716.56,5928745.53,3394055.01,559.98,-1,10.0.3.43,57928,629.55,6932.971008058473
542000,SAT_64914,STARLINK-34571,SAT,-1589339.33,5770123.3,3330504.99,476.21,-1,10.0.3.144,64914,503.04,6849.276304216573
542000,SAT_60442,STARLINK-32252,SAT,-1395521.17,5646083.73,3616688.02,476.65,-1,10.0.3.7,60442,535.73,6848.808148583256
542000,SAT_67347,STARLINK-36420,SAT,-1703649.25,5644503.11,3501902.89,485.02,-1,10.0.3.27,67347,563.4,6857.562247389053
542000,SAT_67325,STARLINK-36473,SAT,-1626712.83,5590172.55,3621428.94,484.3,-1,10.0.3.5,67325,573.83,6856.454720737944
542000,SAT_57932,STARLINK-30471,SAT,-1177538.66,5858719.56,3428118.14,516.53,-1,10.0.3.47,57932,585.27,6889.3531017301075
542000,SAT_46681,STARLINK-1775,SAT,-1636709.53,5831736.43,2901669.43,342.09,-1,10.0.3.16,46681,605.42,6716.223146648605
542000,SAT_53994,STARLINK-5125,SAT,-1196999.84,5813352.42,3544867.01,540.82,-1,10.0.3.189,53994,606.93,6913.317372626995
542000,SAT_63588,STARLINK-33651,SAT,-1043352.03,5813183.31,3482496.51,483.74,-1,10.0.3.93,63588,627.03,6856.344915210279
542000,SAT_64130,STARLINK-11735 [DTC],SAT,-1638432.56,5844642.76,2906291.61,355.71,-1,10.0.3.125,64130,629.33,6729.847038978297
542000,SAT_57928,STARLINK-30448,SAT,-1187126.89,5925597.32,3397653.01,559.98,-1,10.0.3.43,57928,629.55,6932.966163779708
543000,SAT_64914,STARLINK-34571,SAT,-1593247.02,5766235.7,3335350.77,476.22,-1,10.0.3.144,64914,503.04,6849.268207161475
543000,SAT_60442,STARLINK-32252,SAT,-1401025.94,5647666.65,3612100.12,476.65,-1,10.0.3.7,60442,535.73,6848.815923280397
543000,SAT_67347,STARLINK-36420,SAT,-1710040.4,5644713.62,3498456.1,485.01,-1,10.0.3.27,67347,563.4,6857.566996032403
543000,SAT_67325,STARLINK-36473,SAT,-1632039.8,5586483.51,3624714.84,484.31,-1,10.0.3.5,67325,573.83,6856.450217685693
543000,SAT_57932,STARLINK-30471,SAT,-1182999.3,5855537.74,3431662.76,516.54,-1,10.0.3.47,57932,585.27,6889.348217845838
543000,SAT_46681,STARLINK-1775,SAT,-1641902.35,5832861.83,2896488.71,342.09,-1,10.0.3.16,46681,605.42,6716.231629564598
543000,SAT_53994,STARLINK-5125,SAT,-1202328.29,5815109.11,3540194.82,540.81,-1,10.0.3.189,53994,606.93,6913.325295521263
543000,SAT_63588,STARLINK-33651,SAT,-1048940.17,5810093.52,3485963.35,483.75,-1,10.0.3.93,63588,627.03,6856.340326218415
543000,SAT_64130,STARLINK-11735 [DTC],SAT,-1643490.27,5841195.2,2910351.87,355.72,-1,10.0.3.125,64130,629.33,6729.8417246841855
543000,SAT_57928,STARLINK-30448,SAT,-1192536.27,5922442.85,3401246.94,559.99,-1,10.0.3.43,57928,629.55,6932.961330747561
544000,SAT_64914,STARLINK-34571,SAT,-1597153.31,5762341.56,3340192.41,476.23,-1,10.0.3.144,64914,503.04,6849.260126872741
544000,SAT_60442,STARLINK-32252,SAT,-1406528.75,5649243.4,3607507.72,476.64,-1,10.0.3.7,60442,535.73,6848.82369950342
544000,SAT_67347,STARLINK-36420,SAT,-1716429.42,5644918.12,3495004.98,485.01,-1,10.0.3.27,67347,563.4,6857.571752856158
544000,SAT_67325,STARLINK-36473,SAT,-1637365.3,5582788.37,3627996.24,484.32,-1,10.0.3.5,67325,573.83,6856.445713874316
544000,SAT_57932,STARLINK-30471,SAT,-1188458.98,5852349.62,3435203.19,516.54,-1,10.0.3.47,57932,585.27,6889.343348857202
544000,SAT_46681,STARLINK-1775,SAT,-1647092.86,5833980.34,2891304.17,342.08,-1,10.0.3.16,46681,605.42,6716.240116347009
544000,SAT_53994,STARLINK-5125,SAT,-1207655.05,5816859.6,3535518.34,540.81,-1,10.0.3.189,53994,606.93,6913.333223444319
544000,SAT_63588,STARLINK-33651,SAT,-1054527.48,5806997.4,3489425.88,483.76,-1,10.0.3.93,63588,627.03,6856.33575473778
544000,SAT_64130,STARLINK-11735 [DTC],SAT,-1648546.33,5837740.77,2914408.31,355.73,-1,10.0.3.125,64130,629.33,6729.836409399095
544000,SAT_57928,STARLINK-30448,SAT,-1197944.69,5919282.12,3404836.79,559.99,-1,10.0.3.43,57928,629.55,6932.956502314752
545000,SAT_64914,STARLINK-34571,SAT,-1601058.2,5758440.87,3345029.89,476.23,-1,10.0.3.144,64914,503.04,6849.2520451555165
545000,SAT_60442,STARLINK-32252,SAT,-1412029.59,5650813.98,3602910.83,476.63,-1,10.0.3.7,60442,535.73,6848.831480517703
545000,SAT_67347,STARLINK-36420,SAT,-1722816.29,5645116.61,3491549.53,485.0,-1,10.0.3.27,67347,563.4,6857.576512881973
545000,SAT_67325,STARLINK-36473,SAT,-1642689.33,5579087.14,3631273.15,484.32,-1,10.0.3.5,67325,573.83,6856.441222713147
545000,SAT_57932,STARLINK-30471,SAT,-1193917.67,5849155.19,3438739.42,516.55,-1,10.0.3.47,57932,585.27,6889.338476087824
545000,SAT_46681,STARLINK-1775,SAT,-1652281.04,5835091.96,2886115.82,342.08,-1,10.0.3.16,46681,605.42,6716.248606421176
545000,SAT_53994,STARLINK-5125,SAT,-1212980.1,5818603.88,3530837.59,540.8,-1,10.0.3.189,53994,606.93,6913.34115477488
545000,SAT_63588,STARLINK-33651,SAT,-1060113.94,5803894.94,3492884.07,483.76,-1,10.0.3.93,63588,627.03,6856.331173944247
545000,SAT_64130,STARLINK-11735 [DTC],SAT,-1653600.76,5834279.47,2918460.94,355.73,-1,10.0.3.125,64130,629.33,6729.831102326546
545000,SAT_57928,STARLINK-30448,SAT,-1203352.15,5916115.12,3408422.56,560.0,-1,10.0.3.43,57928,629.55,6932.951669925242
546000,SAT_64914,STARLINK-34571,SAT,-1604961.69,5754533.64,3349863.21,476.24,-1,10.0.3.144,64914,503.04,6849.243970393433
546000,SAT_60442,STARLINK-32252,SAT,-1417528.46,5652378.39,3598309.47,476.62,-1,10.0.3.7,60442,535.73,6848.839276880473
546000,SAT_67347,STARLINK-36420,SAT,-1729201.02,5645309.08,3488089.75,485.0,-1,10.0.3.27,67347,563.4,6857.581270415579
546000,SAT_67325,STARLINK-36473,SAT,-1648011.87,5575379.82,3634545.56,484.33,-1,10.0.3.5,67325,573.83,6856.4367340944555
546000,SAT_57932,STARLINK-30471,SAT,-1199375.39,5845954.46,3442271.45,516.55,-1,10.0.3.47,57932,585.27,6889.333611461753
546000,SAT_46681,STARLINK-1775,SAT,-1657466.9,5836196.69,2880923.65,342.07,-1,10.0.3.16,46681,605.42,6716.257097974429
546000,SAT_53994,STARLINK-5125,SAT,-1218303.44,5820341.96,3526152.57,540.79,-1,10.0.3.189,53994,606.93,6913.349097953182
546000,SAT_63588,STARLINK-33651,SAT,-1065699.54,5800786.16,3496337.94,483.77,-1,10.0.3.93,63588,627.03,6856.326609365047
546000,SAT_64130,STARLINK-11735 [DTC],SAT,-1658653.53,5830811.31,2922509.73,355.74,-1,10.0.3.125,64130,629.33,6729.8257917534565
546000,SAT_57928,STARLINK-30448,SAT,-1208758.63,5912941.88,3412004.24,560.01,-1,10.0.3.43,57928,629.55,6932.946850772433
547000,SAT_64914,STARLINK-34571,SAT,-1608863.76,5750619.87,3354692.37,476.25,-1,10.0.3.144,64914,503.04,6849.235897880608
547000,SAT_60442,STARLINK-32252,SAT,-1423025.35,5653936.61,3593703.63,476.62,-1,10.0.3.7,60442,535.73,6848.847064792446
547000,SAT_67347,STARLINK-36420,SAT,-1735583.59,5645495.54,3484625.65,484.99,-1,10.0.3.27,67347,563.4,6857.586033778584
547000,SAT_67325,STARLINK-36473,SAT,-1653332.93,5571666.41,3637813.47,484.33,-1,10.0.3.5,67325,573.83,6856.432250395107
547000,SAT_57932,STARLINK-30471,SAT,-1204832.12,5842747.44,3445799.28,516.56,-1,10.0.3.47,57932,585.27,6889.32875997791
547000,SAT_46681,STARLINK-1775,SAT,-1662650.42,5837294.52,2875727.68,342.06,-1,10.0.3.16,46681,605.42,6716.265586013285
547000,SAT_53994,STARLINK-5125,SAT,-1223625.06,5822073.82,3521463.29,540.79,-1,10.0.3.189,53994,606.93,6913.357039514669
547000,SAT_63588,STARLINK-33651,SAT,-1071284.29,5797671.05,3499787.47,483.78,-1,10.0.3.93,63588,627.03,6856.322043864182
547000,SAT_64130,STARLINK-11735 [DTC],SAT,-1663704.65,5827336.28,2926554.69,355.74,-1,10.0.3.125,64130,629.33,6729.820475777705
547000,SAT_57928,STARLINK-30448,SAT,-1214164.14,5909762.38,3415581.83,560.01,-1,10.0.3.43,57928,629.55,6932.9420294959455
548000,SAT_64914,STARLINK-34571,SAT,-1612764.41,5746699.57,3359517.35,476.25,-1,10.0.3.144,64914,503.04,6849.227826182442
548000,SAT_60442,STARLINK-32252,SAT,-1428520.26,5655488.66,3589093.32,476.61,-1,10.0.3.7,60442,535.73,6848.854866055178
548000,SAT_67347,STARLINK-36420,SAT,-1741964.0,5645675.99,3481157.24,484.98,-1,10.0.3.27,67347,563.4,6857.5908080726795
