time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip,norad_id,distance_km,radius_km
480000,SAT_46681,STARLINK-1775,SAT,-1310476.59,5748592.68,3215127.3,342.49,-1,10.0.3.16,46681,387.68,6715.706236033027
480000,SAT_67325,STARLINK-36473,SAT,-1293806.49,5806807.2,3409102.17,483.91,-1,10.0.3.5,67325,504.47,6856.74286356406
480000,SAT_47733,STARLINK-2143,SAT,-1597186.39,5684444.09,3470676.21,476.42,-1,10.0.3.48,47733,509.79,6849.0511993558
480000,SAT_63587,STARLINK-33830,SAT,-1334888.52,5659889.67,3633181.48,484.73,-1,10.0.3.92,63587,548.89,6856.842283734948
480000,SAT_56556,STARLINK-5302,SAT,-1524841.5,5846634.03,3363241.44,542.12,-1,10.0.3.201,56556,552.02,6915.176358171176
480000,SAT_55451,STARLINK-5656,SAT,-1424857.25,5813314.24,3498558.33,560.2,-1,10.0.3.116,55451,562.75,6932.874658053233
480000,SAT_65689,STARLINK-34875,SAT,-1737329.4,5644789.49,3468952.2,476.86,-1,10.0.3.154,65689,572.26,6849.495689202502
480000,SAT_63194,STARLINK-11636 [DTC],SAT,-1575295.94,5388118.6,3706326.2,355.21,-1,10.0.3.209,63194,586.61,6726.829360631417
480000,SAT_67347,STARLINK-36420,SAT,-1303523.22,5619738.04,3706964.18,485.41,-1,10.0.3.27,67347,595.0,6857.274375078286
480000,SAT_63704,STARLINK-33937,SAT,-1541273.42,5548351.29,3707496.08,476.89,-1,10.0.3.209,63704,603.0,6848.740977410265
481000,SAT_46681,STARLINK-1775,SAT,-1315801.5,5750141.19,3210196.71,342.48,-1,10.0.3.16,46681,387.68,6715.714422846738
481000,SAT_67325,STARLINK-36473,SAT,-1299213.49,5803504.44,3412658.45,483.92,-1,10.0.3.5,67325,504.47,6856.738085566205
481000,SAT_47733,STARLINK-2143,SAT,-1602634.02,5685804.02,3465950.13,476.42,-1,10.0.3.48,47733,509.79,6849.0593120191725
481000,SAT_63587,STARLINK-33830,SAT,-1340406.96,5656478.82,3636450.98,484.73,-1,10.0.3.92,63587,548.89,6856.837404333575
481000,SAT_56556,STARLINK-5302,SAT,-1531077.16,5847097.31,3359610.31,542.11,-1,10.0.3.201,56556,552.02,6915.180811630394
481000,SAT_55451,STARLINK-5656,SAT,-1430188.32,5809905.4,3502034.46,560.21,-1,10.0.3.116,55451,562.75,6932.86987809818
481000,SAT_65689,STARLINK-34875,SAT,-1741168.91,5640690.42,3473675.46,476.87,-1,10.0.3.154,65689,572.26,6849.4874836615745
481000,SAT_63194,STARLINK-11636 [DTC],SAT,-1580806.32,5384372.45,3709415.9,355.21,-1,10.0.3.209,63194,586.61,6726.825523294309
481000,SAT_67347,STARLINK-36420,SAT,-1310032.92,5620319.91,3703794.24,485.4,-1,10.0.3.27,67347,595.0,6857.278900152984
481000,SAT_63704,STARLINK-33937,SAT,-1546888.7,5549800.99,3702999.59,476.88,-1,10.0.3.209,63704,603.0,6848.748910737847
482000,SAT_46681,STARLINK-1775,SAT,-1321124.47,5751682.94,3205261.88,342.47,-1,10.0.3.16,46681,387.68,6715.722613903955
482000,SAT_67325,STARLINK-36473,SAT,-1304619.38,5800195.32,3416210.5,483.92,-1,10.0.3.5,67325,504.47,6856.733308006937
