time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip,norad_id,distance_km,radius_km
180000,SAT_47643,STARLINK-2022,SAT,-1300973.36,5559454.54,3454683.48,301.06,-1,10.0.3.213,47643,346.51,6673.447715592084
180000,SAT_67324,STARLINK-36471,SAT,-1591515.93,5667529.76,3514636.54,483.63,-1,10.0.3.4,67324,524.17,6856.1276639392145
180000,SAT_66408,STARLINK-35679,SAT,-1581367.64,5607522.72,3599982.08,476.51,-1,10.0.3.108,66408,550.39,6848.715620061655
180000,SAT_59304,STARLINK-31474,SAT,-1730625.32,5699487.63,3397492.57,484.4,-1,10.0.3.144,59304,564.17,6857.271979873141
180000,SAT_67354,STARLINK-36448,SAT,-1625636.74,5596499.74,3610478.43,483.4,-1,10.0.3.34,67354,574.78,6855.585944596797
180000,SAT_65690,STARLINK-34790,SAT,-1778964.14,5685641.09,3378499.1,475.84,-1,10.0.3.155,65690,584.2,6848.7578570426285
180000,SAT_56557,STARLINK-6265,SAT,-1248067.93,5790990.94,3575226.44,546.8,-1,10.0.3.202,56557,594.7,6919.211929282961
180000,SAT_48386,STARLINK-2606,SAT,-1482089.59,5952425.52,3091663.67,495.44,-1,10.0.3.191,48386,610.64,6869.231643519637
180000,SAT_57921,STARLINK-30492,SAT,-1727275.92,5609300.82,3618092.32,522.58,-1,10.0.3.36,57921,641.98,6894.804553365346
180000,SAT_52336,STARLINK-3823,SAT,-1261535.52,6010083.95,3176860.06,540.51,-1,10.0.3.61,52336,650.14,6914.117499369857
181000,SAT_47643,STARLINK-2022,SAT,-1305210.29,5555527.72,3459379.79,301.07,-1,10.0.3.213,47643,346.51,6673.437695840932
181000,SAT_67324,STARLINK-36471,SAT,-1596803.01,5663909.81,3518062.66,483.64,-1,10.0.3.4,67324,524.17,6856.122743084867
181000,SAT_66408,STARLINK-35679,SAT,-1586909.11,5608920.27,3595378.19,476.5,-1,10.0.3.108,66408,550.39,6848.723344371967
181000,SAT_59304,STARLINK-31474,SAT,-1736947.11,5699700.03,3393918.18,484.4,-1,10.0.3.144,59304,564.17,6857.276887180061
181000,SAT_67354,STARLINK-36448,SAT,-1632103.12,5596753.73,3607173.82,483.39,-1,10.0.3.34,67354,574.78,6855.59011874806
181000,SAT_65690,STARLINK-34790,SAT,-1782752.14,5681586.74,3383303.37,475.85,-1,10.0.3.155,65690,584.2,6848.749869156543
181000,SAT_56557,STARLINK-6265,SAT,-1254416.4,5791709.75,3571847.13,546.8,-1,10.0.3.202,56557,594.7,6919.216303377374
181000,SAT_48386,STARLINK-2606,SAT,-1486007.79,5948820.03,3096698.18,495.45,-1,10.0.3.191,48386,610.64,6869.222555667067
181000,SAT_57921,STARLINK-30492,SAT,-1732509.82,5605544.65,3621400.57,522.58,-1,10.0.3.36,57921,641.98,6894.799720654429
181000,SAT_52336,STARLINK-3823,SAT,-1266638.64,6011651.18,3171878.32,540.51,-1,10.0.3.61,52336,650.14,6914.125789369359
182000,SAT_47643,STARLINK-2022,SAT,-1309446.05,5551594.09,3464071.46,301.07,-1,10.0.3.213,47643,346.51,6673.42767833518
182000,SAT_67324,STARLINK-36471,SAT,-1602088.65,5660283.66,3521484.42,483.64,-1,10.0.3.4,67324,524.17,6856.117828219156
182000,SAT_66408,STARLINK-35679,SAT,-1592448.43,5610311.71,3590769.82,476.49,-1,10.0.3.108,66408,550.39,6848.731078513407
182000,SAT_59304,STARLINK-31474,SAT,-1743266.73,5699906.34,3390339.59,484.39,-1,10.0.3.144,59304,564.17,6857.281802012985
182000,SAT_67354,STARLINK-36448,SAT,-1638567.44,5597001.77,3603864.74,483.39,-1,10.0.3.34,67354,574.78,6855.594294663779
182000,SAT_65690,STARLINK-34790,SAT,-1786538.52,5677525.92,3388103.43,475.86,-1,10.0.3.155,65690,584.2,6848.741877753417
182000,SAT_56557,STARLINK-6265,SAT,-1260763.26,5792422.54,3568463.52,546.79,-1,10.0.3.202,56557,594.7,6919.220676726294
182000,SAT_48386,STARLINK-2606,SAT,-1489924.69,5945207.83,3101728.86,495.45,-1,10.0.3.191,48386,610.64,6869.213466236277
182000,SAT_57921,STARLINK-30492,SAT,-1737742.17,5601782.46,3624704.41,522.59,-1,10.0.3.36,57921,641.98,6894.794894587758
182000,SAT_52336,STARLINK-3823,SAT,-1271740.02,6013211.93,3166892.75,540.5,-1,10.0.3.61,52336,650.14,6914.13408053145
183000,SAT_47643,STARLINK-2022,SAT,-1313680.64,5547653.67,3468758.46,301.08,-1,10.0.3.213,47643,346.51,6673.417664135585
183000,SAT_67324,STARLINK-36471,SAT,-1607372.85,5656651.32,3524901.81,483.65,-1,10.0.3.4,67324,524.17,6856.112922430329
183000,SAT_66408,STARLINK-35679,SAT,-1597985.58,5611697.03,3586156.99,476.48,-1,10.0.3.108,66408,550.39,6848.73882020074
183000,SAT_59304,STARLINK-31474,SAT,-1749584.17,5700106.56,3386756.79,484.38,-1,10.0.3.144,59304,564.17,6857.286716907841
183000,SAT_67354,STARLINK-36448,SAT,-1645029.72,5597243.87,3600551.18,483.38,-1,10.0.3.34,67354,574.78,6855.598480055206
183000,SAT_65690,STARLINK-34790,SAT,-1790323.29,5673458.64,3392899.27,475.86,-1,10.0.3.155,65690,584.2,6848.733888747146
183000,SAT_56557,STARLINK-6265,SAT,-1267108.51,5793129.32,3565075.61,546.78,-1,10.0.3.202,56557,594.7,6919.225057719611
183000,SAT_48386,STARLINK-2606,SAT,-1493840.3,5941588.93,3106755.72,495.46,-1,10.0.3.191,48386,610.64,6869.204390521172
183000,SAT_57921,STARLINK-30492,SAT,-1742972.97,5598014.25,3628003.84,522.59,-1,10.0.3.36,57921,641.98,6894.790075151558
183000,SAT_52336,STARLINK-3823,SAT,-1276839.64,6014766.21,3161903.35,540.49,-1,10.0.3.61,52336,650.14,6914.14237790735
184000,SAT_47643,STARLINK-2022,SAT,-1317914.05,5543706.45,3473440.8,301.08,-1,10.0.3.213,47643,346.51,6673.40764812578
184000,SAT_67324,STARLINK-36471,SAT,-1612655.61,5653012.78,3528314.84,483.65,-1,10.0.3.4,67324,524.17,6856.108022593578
184000,SAT_66408,STARLINK-35679,SAT,-1603520.55,5613076.22,3581539.7,476.48,-1,10.0.3.108,66408,550.39,6848.7465589316325
184000,SAT_59304,STARLINK-31474,SAT,-1755899.44,5700300.69,3383169.8,484.38,-1,10.0.3.144,59304,564.17,6857.291644332974
184000,SAT_67354,STARLINK-36448,SAT,-1651489.93,5597480.01,3597233.17,483.37,-1,10.0.3.34,67354,574.78,6855.602667205069
184000,SAT_65690,STARLINK-34790,SAT,-1794106.44,5669384.91,3397690.89,475.87,-1,10.0.3.155,65690,584.2,6848.725907771034
