time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip,norad_id,distance_km,radius_km
0,SAT_63188,STARLINK-11642 [DTC],SAT,-1425010.73,5555753.78,3522800.84,358.8,-1,10.0.3.203,63188,410.25,6731.06094185041
0,SAT_63578,STARLINK-33719,SAT,-1318500.88,5739187.82,3512226.72,484.06,-1,10.0.3.83,63578,507.46,6856.563128600151
0,SAT_57919,STARLINK-30496,SAT,-1344139.23,5874447.98,3335853.65,514.84,-1,10.0.3.34,57919,536.16,6887.943736237209
0,SAT_67311,STARLINK-36495,SAT,-1264779.71,5896180.09,3264951.16,484.17,-1,10.0.3.246,67311,544.93,6857.442194122051
0,SAT_56547,STARLINK-6291,SAT,-1444732.38,5783986.83,3514633.69,547.98,-1,10.0.3.192,56547,553.07,6920.578391602607
0,SAT_59757,STARLINK-11114 [DTC],SAT,-1374165.35,5885128.76,2971866.18,360.66,-1,10.0.3.87,59757,558.54,6734.61650895933
0,SAT_56555,STARLINK-6252,SAT,-1334429.23,5770298.74,3565873.61,540.78,-1,10.0.3.200,56555,566.55,6913.212243322088
0,SAT_60444,STARLINK-32249,SAT,-1650740.83,5595190.84,3588142.62,476.54,-1,10.0.3.9,60444,570.71,6848.786263660843
0,SAT_56770,STARLINK-6342,SAT,-1475309.72,5889104.03,3381516.12,576.24,-1,10.0.3.160,56770,582.03,6949.297541184186
0,SAT_57924,STARLINK-30487,SAT,-1610888.8,5751079.54,3520068.49,559.98,-1,10.0.3.39,57924,588.53,6932.586874728865
1000,SAT_63188,STARLINK-11642 [DTC],SAT,-1430490.42,5552206.55,3526161.91,358.81,-1,10.0.3.203,63188,410.25,6731.0562492902645
1000,SAT_63578,STARLINK-33719,SAT,-1323952.95,5735825.96,3515656.27,484.06,-1,10.0.3.83,63578,507.46,6856.55816470727
1000,SAT_57919,STARLINK-30496,SAT,-1349459.51,5871147.64,3339503.36,514.85,-1,10.0.3.34,57919,536.16,6887.938608267229
1000,SAT_67311,STARLINK-36495,SAT,-1270127.2,5892962.41,3268671.41,484.18,-1,10.0.3.246,67311,544.93,6857.436974293255
1000,SAT_56547,STARLINK-6291,SAT,-1451058.17,5784507.17,3511178.06,547.97,-1,10.0.3.192,56547,553.07,6920.582661996787
1000,SAT_59757,STARLINK-11114 [DTC],SAT,-1379318.52,5886524.76,2966728.41,360.65,-1,10.0.3.87,59757,558.54,6734.624769681617
1000,SAT_56555,STARLINK-6252,SAT,-1340786.47,5770923.14,3562484.83,540.78,-1,10.0.3.200,56555,566.55,6913.2163578107875
1000,SAT_60444,STARLINK-32249,SAT,-1656289.87,5596518.52,3583526.96,476.53,-1,10.0.3.9,60444,570.71,6848.79413847536
1000,SAT_56770,STARLINK-6342,SAT,-1476929.48,5885191.25,3387600.4,576.25,-1,10.0.3.160,56770,582.03,6949.290122598839
1000,SAT_57924,STARLINK-30487,SAT,-1616119.39,5747492.34,3523518.16,559.99,-1,10.0.3.39,57924,588.53,6932.581792156688
2000,SAT_63188,STARLINK-11642 [DTC],SAT,-1435968.76,5548652.89,3529518.35,358.81,-1,10.0.3.203,63188,410.25,6731.0515490811695
2000,SAT_63578,STARLINK-33719,SAT,-1329403.88,5732457.84,3519081.47,484.07,-1,10.0.3.83,63578,507.46,6856.553212513842
